manifest_version,selected,exclusion_reason,relative_path,file_name,file_size_bytes,acquisition_family,temperature_K,dtph,seconds,run_id,ccd,npumps,charge_shifts,voltage_low,voltage_high,nrow,ncol,nbinrow,nbincol,hdu_count,quadrants,hdu_shapes,datestart,dateend,delay_h_overlap,delay_integ_ped,delay_integ_sig,delay_rg_width,delay_swhigh,delay_v_overlap,delay_dg_low,delay_og_low,syncdelay
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_163.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_163.fits,33477120,temp_scan_run1,135,28000,0.00186666666667,163,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T12:58:20,2025-03-09T13:07:36,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_164.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_164.fits,33477120,temp_scan_run1,135,45000,0.003,164,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T13:12:29,2025-03-09T13:21:46,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_165.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_165.fits,33477120,temp_scan_run1,135,70000,0.00466666666667,165,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T13:28:00,2025-03-09T13:37:16,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_166.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_166.fits,33477120,temp_scan_run1,135,100000,0.00666666666667,166,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T13:45:05,2025-03-09T13:54:21,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_167.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_167.fits,33477120,temp_scan_run1,135,170000,0.0113333333333,167,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T14:05:55,2025-03-09T14:15:11,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_168.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_168.fits,33477120,temp_scan_run1,135,260000,0.0173333333333,168,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T14:31:32,2025-03-09T14:40:49,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_169.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_169.fits,33477120,temp_scan_run1,135,400000,0.0266666666667,169,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T15:04:38,2025-03-09T15:13:55,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_170.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_170.fits,33477120,temp_scan_run1,135,650000,0.0433333333333,170,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T15:51:04,2025-03-09T16:00:20,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_171.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_171.fits,33477120,temp_scan_run1,135,1000000,0.0666666666667,171,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T16:56:10,2025-03-09T17:05:26,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_172.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_172.fits,33477120,temp_scan_run1,135,1500000,0.1,172,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T18:27:55,2025-03-09T18:37:11,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_173.fits,proc_skp_temp_scan_run1_135k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_173.fits,33477120,temp_scan_run1,135,2500000,0.166666666667,173,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T20:53:01,2025-03-09T21:02:17,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_137.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_137.fits,33477120,temp_scan_run1,140,750,5e-05,137,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T22:18:49,2025-03-08T22:28:06,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_138.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_138.fits,33477120,temp_scan_run1,140,1200,8e-05,138,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T22:30:39,2025-03-08T22:39:55,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_139.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_139.fits,33477120,temp_scan_run1,140,2000,0.000133333333333,139,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T22:42:30,2025-03-08T22:51:47,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_140.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_140.fits,33477120,temp_scan_run1,140,3000,0.0002,140,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T22:54:25,2025-03-08T23:03:41,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_141.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_141.fits,33477120,temp_scan_run1,140,5000,0.000333333333333,141,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T23:06:26,2025-03-08T23:15:43,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8000_NPUMPS3000_2_142.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8000_NPUMPS3000_2_142.fits,33477120,temp_scan_run1,140,8000,0.000533333333333,142,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T23:18:37,2025-03-08T23:27:54,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_143.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_143.fits,33477120,temp_scan_run1,140,18000,0.0012,143,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T23:31:20,2025-03-08T23:40:37,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_144.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_144.fits,33477120,temp_scan_run1,140,28000,0.00186666666667,144,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T23:44:35,2025-03-08T23:53:52,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_145.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_145.fits,33477120,temp_scan_run1,140,45000,0.003,145,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T23:58:44,2025-03-09T00:08:01,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_146.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_146.fits,33477120,temp_scan_run1,140,70000,0.00466666666667,146,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T00:14:14,2025-03-09T00:23:30,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_147.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_147.fits,33477120,temp_scan_run1,140,100000,0.00666666666667,147,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T00:31:19,2025-03-09T00:40:35,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_148.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_148.fits,33477120,temp_scan_run1,140,170000,0.0113333333333,148,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T00:52:08,2025-03-09T01:01:24,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_149.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_149.fits,33477120,temp_scan_run1,140,260000,0.0173333333333,149,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T01:17:45,2025-03-09T01:27:02,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_150.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_150.fits,33477120,temp_scan_run1,140,400000,0.0266666666667,150,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T01:50:51,2025-03-09T02:00:07,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_151.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_151.fits,33477120,temp_scan_run1,140,650000,0.0433333333333,151,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T02:37:16,2025-03-09T02:46:32,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_152.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_152.fits,33477120,temp_scan_run1,140,1000000,0.0666666666667,152,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T03:42:21,2025-03-09T03:51:37,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_153.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_153.fits,33477120,temp_scan_run1,140,1500000,0.1,153,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T05:14:06,2025-03-09T05:23:23,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_154.fits,proc_skp_temp_scan_run1_140k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_154.fits,33477120,temp_scan_run1,140,2500000,0.166666666667,154,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-09T07:39:12,2025-03-09T07:48:28,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_118.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_118.fits,33477120,temp_scan_run1,145,750,5e-05,118,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T09:04:56,2025-03-08T09:14:12,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_119.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_119.fits,33477120,temp_scan_run1,145,1200,8e-05,119,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T09:16:46,2025-03-08T09:26:02,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_120.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_120.fits,33477120,temp_scan_run1,145,2000,0.000133333333333,120,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T09:28:38,2025-03-08T09:37:55,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_121.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_121.fits,33477120,temp_scan_run1,145,3000,0.0002,121,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T09:40:33,2025-03-08T09:49:50,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_122.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_122.fits,33477120,temp_scan_run1,145,5000,0.000333333333333,122,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T09:52:35,2025-03-08T10:01:51,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8000_NPUMPS3000_2_123.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8000_NPUMPS3000_2_123.fits,33477120,temp_scan_run1,145,8000,0.000533333333333,123,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T10:04:47,2025-03-08T10:14:03,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_124.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_124.fits,33477120,temp_scan_run1,145,18000,0.0012,124,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T10:17:29,2025-03-08T10:26:46,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_125.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_125.fits,33477120,temp_scan_run1,145,28000,0.00186666666667,125,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T10:30:45,2025-03-08T10:40:01,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_126.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_126.fits,33477120,temp_scan_run1,145,45000,0.003,126,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T10:44:55,2025-03-08T10:54:11,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_127.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_127.fits,33477120,temp_scan_run1,145,70000,0.00466666666667,127,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T11:00:25,2025-03-08T11:09:41,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_128.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_128.fits,33477120,temp_scan_run1,145,100000,0.00666666666667,128,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T11:17:31,2025-03-08T11:26:47,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_129.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_129.fits,33477120,temp_scan_run1,145,170000,0.0113333333333,129,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T11:38:21,2025-03-08T11:47:37,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_130.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_130.fits,33477120,temp_scan_run1,145,260000,0.0173333333333,130,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T12:03:59,2025-03-08T12:13:15,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_131.fits,proc_skp_temp_scan_run1_145k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_131.fits,33477120,temp_scan_run1,145,400000,0.0266666666667,131,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-08T12:37:05,2025-03-08T12:46:21,150,270,245,15,12,300,15,5,0
